-1.291530383887071753e-01,-1.088827681184369178e-01,-4.546823893957651491e-02,-1.253873300051643880e-01,-2.220692029609227375e-02,-5.599070407987605941e-02,-7.664830435531072572e-02,-7.548631433981753402e-02,-9.952229299363057891e-02,-9.237820623170941992e-02,-2.403597865381305182e-02,-1.029006713720089505e-01,-2.558529867447065231e-02,-1.164141848855224648e-01,-2.558529867447065231e-02,-8.301773110690308100e-02,-5.898175245309002918e-02
-1.261619900154931917e-01,-3.754949216732656608e-02,-9.536925460492340356e-02,-3.455844379411258938e-02,-1.013513513513513570e-01,-3.832415217765536286e-02,-7.249526596660355038e-02,-9.080736787743161342e-03,-1.760630056808400734e-01,-8.523411946978826093e-02,-1.400628335341711217e-01,-2.323980030986404210e-03,-8.523411946978826093e-02,-1.467550352900671637e-02,-1.565673954208986196e-01,-5.781976243759683054e-02,-9.874763298330177519e-02
-1.428817352384231451e-02,-1.088827681184369178e-01,-1.265493200206576074e-01,-9.315286624203822363e-02,-1.727922189705629469e-02,-1.287657083835427874e-01,-9.498192459975900170e-02,-7.626097435014633774e-02,5.207436736099156638e-03,-8.484678946462385907e-02,-6.834222757789637503e-02,-8.185574109140988930e-02,-4.508090893441211999e-02,-1.287657083835427874e-01,-3.793682217249096100e-02,-1.603331038044413792e-01,-7.925202272336029363e-02
-9.315286624203822363e-02,-5.315028404200380918e-03,-1.051170597348941305e-01,-5.261232570149767390e-02,-1.591711137889481875e-01,-6.274746083663282348e-02,-1.017386813565157588e-01,-9.016181786882423999e-02,-1.287657083835427874e-01,-1.633241521776553629e-01,-3.378378378378378566e-02,-1.227836116371148201e-01,-9.691857462558101100e-02,-3.272938543639180436e-02,-1.520270270270270285e-01,-1.207178516095713805e-02,-1.114864864864864857e-01
-3.118006541573420734e-02,-6.795489757273197318e-02,-2.481063866414185207e-02,-1.261619900154931917e-01,-6.081081081081081419e-02,-9.121621621621621434e-02,-1.152521948700292731e-01,-8.185574109140988930e-02,-2.857634704768462902e-02,-6.834222757789637503e-02,-1.168015148906868805e-01,-2.220692029609227375e-02,-2.301170597348941305e-01,-6.989154759855398247e-02,-2.481063866414185207e-02,-1.299276983990359791e-01,-7.925202272336029363e-02
-4.508090893441211999e-02,-4.729729729729729992e-02,-4.286452057152694700e-02,-8.861249784816664643e-02,-8.822516784300224457e-02,-2.702702702702702853e-02,-3.272938543639180436e-02,-1.418918918918918859e-01,-1.032880013771733663e-01,-1.032880013771733663e-01,-5.560337407471165755e-02,-8.600877948011706464e-02,1.054398347391974355e-03,-3.909881218798415964e-02,-1.696935789292477181e-01,-4.807195730762610364e-02,-9.315286624203822363e-02
-4.927698399035979060e-03,-7.288259597176793836e-02,-1.168445515579273619e-02,-9.836030297813737333e-02,-5.299965570666207576e-02,-9.121621621621621434e-02,-1.355224651402995306e-01,-3.610776381477018987e-02,-2.896367705284903088e-02,-1.025133413668445626e-01,-1.122611464968152895e-01,-4.729729729729729992e-02,-6.950421759338956673e-02,-1.385135135135135143e-01,-5.444138405921845891e-02,-1.250000000000000000e-01,-8.340506111206749673e-02
-8.301773110690308100e-02,-2.780168703735582877e-02,-6.274746083663282348e-02,1.118953348252711005e-02,-9.874763298330177519e-02,-5.261232570149767390e-02,-8.146841108624548744e-02,-1.667025305560337345e-01,-1.239456016526080395e-01,-1.295403683938715911e-01,-4.546823893957651491e-02,-7.133327595111034480e-02,-1.190179032535720327e-01,-4.768462730246170178e-02,-8.861249784816664643e-02,-4.884661731795490042e-02,-1.438285419177139091e-01
8.198485109313133345e-03,-6.197280082630401976e-02,-2.403597865381305182e-02,-7.886469271819590565e-02,-2.935100705801343274e-02,-6.950421759338956673e-02,-8.977448786365985200e-02,8.585815114477535204e-03,-1.161990015493202105e-03,-1.295403683938715911e-01,-1.194052332587364484e-01,-7.587364434498192201e-02,-1.171888448958512685e-01,-5.067567567567567849e-02,-5.299965570666207576e-02,-9.199087622654501806e-02,-5.743243243243243562e-02
-6.911688758822517875e-02,-3.417111378894818752e-02,-7.172060595627474666e-02,-2.323980030986404210e-03,-8.783783783783784271e-02,-5.599070407987605941e-02,-1.257746600103288037e-01,-3.909881218798415964e-02,-6.950421759338956673e-02,-8.340506111206749673e-02,-5.781976243759683054e-02,-4.286452057152694700e-02,-9.459459459459459985e-02,-4.391891891891892136e-02,-1.269366500258219954e-01,-8.678343949044586836e-02,-1.257746600103288037e-01
