-1.216223198140015671e-01,-1.791785068457762697e-01,-3.632136398863342747e-02,-1.769310255747868765e-01,-5.448204598295014467e-02,-8.121932317230690090e-02,-6.489279256006200147e-02,-1.157065357788685106e-01,-9.979333505554119355e-02,-7.039524670627744785e-02,-6.447946267114440522e-02,-1.157065357788685106e-01,-1.161198656677860930e-01,-1.079566003616636433e-01,-5.040041332988891287e-02,-4.673211056574528427e-02,-9.080340997158356520e-02
-1.138723843967966859e-01,-6.631361405321621605e-02,-8.938258847842935062e-02,-5.089124257297857057e-03,-1.379488504262464388e-01,-3.774218548178764898e-02,-2.040816326530612290e-01,-6.406613278222680896e-02,-1.746835443037974833e-01,-7.336605528287267614e-03,-1.977525187290105901e-01,-4.407129940583828787e-02,-6.814776543528802688e-02,-1.774735210539912442e-02,-1.142857142857142821e-01,-5.040041332988891287e-02,-1.089640919659002893e-01
-6.530612244897959773e-02,-1.008008266597778257e-01,-1.420304830793076845e-01,-1.157065357788685106e-01,-9.979333505554119355e-02,-9.305089124257298616e-02,-3.130457246189615184e-01,-6.489279256006200147e-02,-5.223456471196073758e-02,-1.814259881167656907e-01,-4.265047791268405941e-02,-5.631619736502195550e-02,-5.182123482304313439e-02,-1.959183673469387654e-01,-1.342805476621028171e-01,-1.591836734693877486e-01,-1.007491604236632199e-03
-8.530095582536811882e-02,-4.265047791268405941e-02,-1.683544303797468444e-01,3.346938775510204245e-01,2.162748643761301937e-01,3.011624903125806885e-01,5.756393696719194208e-01,-1.518987341772152222e-01,-3.142857142857142794e-01,-1.361146990441746418e-01,-6.489279256006200147e-02,-1.814259881167656907e-01,-3.957633686385946675e-02,-1.030483079307672467e-01,-1.469387755102040949e-01,-6.305864117799017676e-02,-7.631103074141049047e-02
-2.366313614053216011e-02,-1.202014983208473109e-01,-2.018341513820718081e-01,5.791268406096616861e-01,3.141307155773709336e-02,1.569361921983982722e-01,9.364505295789193884e-02,4.020149832084732866e-01,-3.142857142857142794e-01,-4.448462929475587718e-02,-1.193748385430121461e-01,-1.324463962800309924e-01,-8.163265306122448328e-02,-3.223973133557220261e-02,-1.161198656677860930e-01,-2.059157840351330260e-01,-9.938000516662361117e-02
-5.815034874709376633e-02,5.321622319813999746e-03,-2.099974166881942717e-01,5.360630328080600027e-01,-2.128648927925602674e-02,1.622061482820976730e-01,1.652802893309222032e-01,5.240506329113924222e-01,-1.624386463446138018e-01,-8.264014466546111548e-02,-1.456987858434513061e-01,-3.590803409971583815e-02,-1.152932058899509282e-01,3.074141048824596129e-03,-1.424438129682252530e-01,-4.631878067682769495e-02,-8.896925858951175436e-02
-3.673469387755102372e-02,-1.252906225781451610e-01,-1.342805476621028171e-01,4.732368896925858714e-01,3.662877809351589020e-01,1.672952725393954676e-01,2.046757943683802372e-01,3.183156807026608082e-01,-2.254972875226039508e-01,-9.938000516662361117e-02,-4.489795918367346650e-02,-7.755102040816326536e-02,-1.234564711960733641e-01,-9.488504262464478312e-02,-1.224489795918367319e-01,-9.488504262464478312e-02,-1.325238956342029983e-02
-9.529837251356237937e-02,-3.998966675277706995e-02,-1.424438129682252530e-01,3.416171531903900993e-01,1.544045466287781165e-01,6.617669852751226767e-01,1.356497029191423564e-01,7.271247739602170190e-01,-1.338672177731852209e-01,-1.661069491087574235e-01,-8.571428571428571508e-02,-1.508654094549211760e-02,-1.038749677086024253e-01,-3.223973133557220261e-02,-1.506070782743476888e-01,-1.591320072332730318e-02,-9.529837251356237937e-02
-5.590286747610436618e-02,-7.897184190131747994e-02,-8.896925858951175436e-02,-1.279514337380522060e-01,-8.979591836734693300e-02,-3.446912942392146850e-01,-1.130457246189615073e-01,-1.120382330147248751e-01,-1.120382330147248751e-01,-8.571428571428571508e-02,-4.448462929475587718e-02,-6.406613278222680896e-02,-1.038749677086024253e-01,-1.691810901575820092e-01,2.531645569620253125e-02,-8.488762593645053645e-02,1.348488762593645293e-02
-1.089640919659002893e-01,-1.428571428571428492e-01,-8.855592870059414423e-02,-8.896925858951175436e-02,-6.938775510204081565e-02,-9.170756910359074976e-03,-1.197881684319297285e-01,-1.508654094549211760e-02,-1.183673469387755139e-01,-8.855592870059414423e-02,-5.672952725393955176e-02,-2.591061741152156719e-02,-8.530095582536811882e-02,-1.428571428571428492e-01,-3.141307155773701704e-02,0.000000000000000000e+00,-9.979333505554119355e-02
-2.549728752260397441e-02,-5.998450012916558410e-02,-9.671919400671660783e-02,-1.551020408163265307e-01,-2.733143890467579912e-02,-1.265306122448979498e-01,-8.080599328338930465e-02,-1.442779643502970777e-01,-8.039266339447170839e-02,-8.896925858951175436e-02,-1.100490829243089275e-02,-6.447946267114440522e-02,-8.305347455437871174e-02,-9.305089124257298616e-02,-9.979333505554119355e-02,-8.530095582536811882e-02,-7.749935417204855195e-03
